@id	name	highway
22750790	Fajardo Street	residential
22750818	Santa Maria Street	tertiary
22750819	J. Nolasco Street	tertiary
22750820	Nicolas Zamora Street	secondary
22750824	Nicolas Zamora Street	secondary
22750835	Ricafort Street	residential
22750836	Concha Street	residential
22750837	J. Nolasco Street	residential
22750838	Aguila Street	residential
22750839	Masinop Street	tertiary
22750840	Perla - A Street	residential
22750880	F. Varona Street	residential
22750882	Kapalungan Street	service
22750883	Lacson Street	residential
22750884	Maharlika Street	residential
22750885	Panday Pira Street	residential
22750886	Pitong Gatang Street	residential
22750888	Romualdez Street	residential
22750924	Pacheco Street	residential
22750925	C. P. Garcia Street	residential
22750927	Wagas Street	residential
22750928	Morga Street	residential
22750929	San Ramon Street	pedestrian
22750930	P. Ortega Street	residential
22750931	Sandico Street	residential
22750932	L. Ibarra Street	residential
22750935	Wagas Street	residential
22750955	Elcano Street	residential
22750960	Delpan Street	tertiary
22750961	PeÃ±arubia Street	residential
22750976	Almeda Street	residential
22750988	Biak na Bato Street	residential
22750989	Villaruel Street	residential
22750991	Ipil Street	tertiary
22750992	Dizon Street	pedestrian
22751039	Soler Street	residential
22751158		service
22751159		service
22751162	San Jose Street	residential
22751166	San Jose Street	residential
22751180	Moriones Street	tertiary
22751192	Moriones Street	tertiary
22751216	Arlegui Street	unclassified
22751222	San Rafael Street	residential
22751223	J. Nepomuceno Street	tertiary
22751224	J. Nepomuceno Street	tertiary
22751298	5th Street	residential
22751300	4th Street	residential
22751301	2nd Street	residential
22751304	Jose P. Laurel Street	unclassified
22751307	Adela Street	residential
22751310		residential
22751314		service
22751770	Mindoro Street	residential
22751772	Masbate Street	residential
22751773	Maria Luisa Street	residential
22751774	Negros Street	residential
22751775	Norma Street	residential
22751777	Samar Street	residential
22751784	Luzon Avenue	residential
22751830	Buenos Aires Street	residential
22751832	Paraiso Street	residential
22751833	Vigan Street	residential
22751835	Palawan Street	residential
22751836	Mindoro Street	residential
22751837	Leo Street	residential
22751838	Altura Street	tertiary
22771082	Dagupan Street	residential
22771083	Banal Street	residential
22771084	Lerma Street	residential
22771085	Pag-ibig Street	residential
22771086	Kalayaan Street	residential
22771087	Bontoc Street	residential
22771088	Karilagan Street	residential
22771089	Maliklik Extension	residential
22771091	Avellana Street	residential
22771092		residential
22771107	Lakambini Street	residential
22918910	New Antipolo Street	unclassified
22918922	Castro Street	residential
22919121	Mindanao Avenue	tertiary
22927892	Bautista Street	residential
22930429	Josefina Street	residential
22930430	M. Natividad Street	service
23296558		footway
23296561	Agoncillo Street	residential
23296562	Dalandan Street	residential
23296564	Merced Street	residential
23296565	Renaissance Street	residential
23296568	Princesa Floresca Street	residential
23296573	Francisco Balagtas Street	residential
23296574	Adonis Street	residential
23296575	Linceo Street	residential
23296577	Menandro Street	residential
23296580	Antenor Street	residential
23296581	Miramolin Street	residential
23296582	Selya Street	residential
23296584	Pandacan Street	residential
23296589	Cisne Street	residential
23296594	Road 4	residential
23296595	Road 1	residential
23296597	Road 3	residential
23296598	Road 3	residential
23296605	Florante Street	residential
23769422	General Lukban Street	residential
23769424	Victoria Street	pedestrian
23769426	Rosalina Street	residential
23769428	Peralta Street	residential
23769430	Road â 3	residential
23769433	Road â. 2	residential
23769437	R. Fernandez Street	residential
23769617	Katamanan Street	residential
23769620	Narra Extension Street	residential
23769622	Tindalo Street	residential
23769625	Tecson Street	residential
23769627	Pampanga Street	residential
24158208	Magistrado Abad Santos Street	residential
24158210	Lubiran Street	secondary
24158218	Biyaya Street	residential
24158225	Magistrado Albert Street	residential
24158233	Magistrado Torres Street	residential
24158239	Magistrado Mapa Street	residential
24158252	3rd Street	residential
24158255	Magistrado Imperial Street	residential
24158349	Magistrado Villamor Street	residential
24158358	Bataan Street	residential
24158359	First Street	residential
24158452	Makisig Street	residential
24158455	Masikap Street	pedestrian
24158463	Dangal Street	residential
24159188	Biyaya Street	residential
24164643	Magtipid Street	residential
24164733	Saklolo Street	residential
24164743	Masikap Street	residential
24164748	Magtanggol Street	residential
24164958	2nd Street	residential
24164967	Leyte Street	residential
24164989	Bagumbayan Street	tertiary
24247087	Lakas Street	residential
24247294	Batas Street	residential
24247305	Katwiran Street	residential
24247741	Cordillera Street	secondary
24247758	Reposo Street	tertiary
24247764	Peralta	residential
24247886	Tagumpay Street	residential
24247890	Pag-Asa Street	residential
24247907	Masikap Street	residential
24247912	Pagkakaisa Street	residential
24247933	Pinagbuklod Street	residential
24248377	Patricio Antonio Street	residential
24248438	Saloysoy Street	residential
24248441	Dupil Street	residential
24248460	Lakandili Street	residential
24248490	Sining Street	residential
24248525	Dupil Street	residential
24248542	2nd Street	residential
24509080	Valenzuela Extension	residential
24509086	Rosal Street	pedestrian
24509303	Aliw-iw Street	residential
24509322	Linggo Street	residential
24509336		residential
24509345	Miyerkules Street	residential
24509347	Huwebes Street	residential
24509353	Biyernes Street	residential
24509404	Ilang-Ilang Street	footway
24509409	Camia Street	footway
24509410	Sampaguita Street	footway
24509412	Cadena de Amor	residential
24509456	Gumamela Street	footway
24509457	San Lorenzo Ruiz Street	service
24509492	Sabado Street	residential
24516683	Paco-Santa Mesa Road	primary
24516689	Paco-Santa Mesa Road	primary
24516690	Paco-Santa Mesa Road	primary
25656027	R. Salas Street	unclassified
25656032	Plaza Nuestra SeÃ±ora de Guia	unclassified
25656033	Plaza Nuestra SeÃ±ora de Guia	unclassified
25656040	Antonio Flores Street	unclassified
26600283	E. Mendiola Street	tertiary
26600287	C. M. Recto Avenue	secondary
26600474	Muralla Street	tertiary
26601207	Aladin Street	residential
26772841		service
27086537		service
27086562		service
27087407	Cordillera Street	secondary
27109322	Santa Lucia Street	tertiary
27275397		service
27275568	San Jose Street	residential
27276111	Buencamino Street	residential
27276449	Palumpong Street	secondary
27276463	Jesus Street	unclassified
27276496	Flerida Street	residential
27276531	General Osmanlic Street	residential
27276538	Kahilom â¡ Street	residential
27322899	Mahatma Gandhi Street	unclassified
27323159		service
27323187	Labores Street	tertiary
27323189	Jesus Street	secondary
27323195	Central Street	residential
27323202	Paz Mendoza Guazon Street	residential
27323203	Remedios Road	residential
27323204	Ada's Park	residential
27323234		service
27650396		service
27650407		service
27650413		service
27650769		service
27650805	P. Noble Street	residential
27650806	Santa Maria Street	residential
27650833	ICK Street	residential
27650849	Akasya Street	pedestrian
27650866	8th Street	residential
27650873	Jade Street	residential
27650911	Market Road	service
27768012	Suter Street	residential
27768014	Isabel Street	residential
27768017	Plaza Hugo	residential
27768032	Lamayan Street	residential
27768033	Azucena Street	residential
27768036	Silang Street	residential
27768154		service
27768177	Main Street	service
27768178	Main Street	service
27768179	J Street	service
27768180	M Street	service
27768181	H Street	service
27768182	O Street	service
27768185	O Street	service
27768187	D Street	service
27768188	E Street	service
27768191	N Street	service
27768195	R Street	service
27768198	C Street	service
27768208	Oro B Street	residential
27773804	Chromium Street	residential
27790430		service
27790455		service
27790625		service
27790634		service
27981749	Plaza Cervantes	secondary
28239379		footway
28239388		service
28239432	Zobel Street	residential
28343787	C. Arellano Street	residential
28343791	Jose Abad Santos Street	residential
28347151	M. Araullo Street	residential
28347490	Lardizabal Street	tertiary
28356752	Prudencio Street	residential
28393459		service
28393543		secondary_link
28393592	Roman Street	pedestrian
28393696	Comercio Street	residential
28393957		service
28394030		service
28394104	Muelle del Banco Nacional	unclassified
28394158	Quintin Paredes Road	secondary
28394227	Antonio Isip Senior Street	residential
28394278	Champaca Street	footway
28394283	F. MuÃ±oz Street	residential
28395386	Meisic Street	service
28395426		steps
28404072	Gregorio Araneta Street	residential
28404170	Hipodromo Street	residential
28404193	Road 5	residential
28404314	Benito Street	residential
28404326	Bohol Street	residential
28404346	Cebu Street	residential
28462755		primary_link
28462766		primary_link
28462775	Globo de Oro Street	residential
28462811	Mercedes Street	residential
28484718	Leyte Street	residential
28484760	Espiritu Street	residential
28489085	Leon Guinto Street	tertiary
28503260	P. NuÃ±ez Street	residential
28571890	President Quirino Avenue	primary
28571891	President Quirino Avenue	primary
28571894	President Quirino Avenue	primary
28595960	Zamora Street	residential
28595961	Garrido Street	residential
28595986	G. Apacible Street	tertiary
28596057	Escoda Street	unclassified
28596082	Leroy Street	residential
28596219		service
28596275	Athena Street	residential
28596283	Athena Street	residential
28596316	R. R. Road	residential
28596661	Felipe II Street	service
28596690	Taft Avenue	primary
28596691	Taft Avenue	primary
28596739	Ayala Boulevard	secondary
28596743		service
28640357	DasmariÃ±as Street	unclassified
28724490	Pedro Gil Street	secondary
28755945	Obeses Street	residential
28755946	Sampaguita Street	residential
28755948	L. Mendoza Street	unclassified
28755958		service
28755960		service
28755963		service
28756017	Rodriguez Arias Street	residential
28756024	Barcastigue Street	residential
28756025		service
28788428		service
28788430		service
28788433		service
28788437		service
28788439		service
28788443		service
28788445		service
28788492	San Bartolome Street	residential
28788498	San Pascual Street	residential
28788514	San Pedro Street	residential
28788630	Plaza Miranda	pedestrian
28788646	Balmes Street	residential
28788650	E. Mendiola Street	tertiary
28788664	Jose P. Laurel Street	tertiary
28788669	Hipodromo Street	residential
28788771	Santol Street	tertiary
28816857	Belen Street	unclassified
28829850	Kahilom 1 Road	residential
28832057	Granito Street	residential
29169460		pedestrian
29169462		pedestrian
29170622	Fraternal Street	residential
29170624	Castillejos Street	residential
29170628	Farnecio Street	residential
29170656	Vergara Street	residential
29170670	Duque de Alba Street	residential
29170675	Concepcion Aguila Street	residential
29170737		service
29170925		service
29170930		service
29170931		service
29221646	Road 6	residential
29221654	Road 9	residential
29221659	Road 16	residential
29221662	Road 10	residential
29221732	San Andres Street Extension	residential
29221837	Dayang Street	residential
29222074	Road 17	residential
29222152	Pasig Line Street	secondary
29312278	Matimyas Street	tertiary
29312350	Santo Tomas Street	tertiary
29312384	T. Anzures Street	residential
29312385	M. T. Halili Street	residential
29312388	V. Alindada Street	residential
29312393	T. Alfonso Street	residential
29312401	M. Santiago Street	residential
29312406	Calabash Road	residential
29312416	P. Salita Street	residential
29312424	Santisima Trinidad Street	residential
29312463	Sisa Street	residential
29312514	Marquitos Street	residential
29312529	Alex Street	service
29312530	Benny Street	service
29312547	Jaime Street	residential
29312550	Miguel Street	residential
29312575	Kundiman Street	residential
29337353		footway
29337367	Carlos Palanca Street	tertiary
29337368	Carlos Palanca Street	tertiary
29337439		footway
29369330	Santa Clara Street	residential
29369477		service
29369492		service
29369535	Flerida Street	residential
29369545	Felix Street	residential
29369752		service
29369753		service
29369755		service
29374209	Guadalcanal Street	residential
29376081	Zobel Street	service
29377703	J. Posadas Street	tertiary
29378777	Victorino Mapa Street	residential
29378838	Lunes Street	residential
29379132	Domingo Santiago Street	residential
29379141	West Vigan Street	residential
29379179	Road 10 Street	residential
29379350	Firmeza Extension Street	residential
29379374	Honradez Extension	residential
29379465	Craig Street	residential
29397178	Magistrado Arellano Street	residential
29397222	Concordia Street	residential
29397239	West Zamora Street	tertiary
29397305	Carcer Street	residential
29397310	Arlegui Street	unclassified
